,name,total length of time,total eps,func L2,approx err,priv err,priv loss,smooth err,smooth loss,approx time,priv time,smooth time,total runtime
391,ojvighta,777600.0,1.8000000000000005,2315834.953362033,375245.71437603596,711247.3572928597,597092.1984188785,1804980.0411815061,1752850.115334175,2.3265542536973953,0.001638859510421753,2.1223731487989426,4.45056626200676
392,ojwyky,820800.0,1.9000000000000006,3496227.5995009965,335129.36198780814,716007.8024661517,623546.8172910836,1181448.5338629966,1125010.1694176777,2.396298259496689,0.0017303824424743652,2.203114151954651,4.601142793893814
393,okavkau,648000.0,1.5000000000000002,4540445.508267223,327028.587084078,693391.4101742249,604237.3578698825,1702675.5108310503,1659307.2514112266,1.9022465944290161,0.0014355331659317017,2.4443795531988144,4.348061680793762
394,okblahed,734400.0,1.7000000000000004,5180892.589613744,297304.3984221968,585881.9393970105,498840.58688072773,860763.1766417634,802081.3678155734,2.1308096647262573,0.0015326589345932007,1.6565516889095306,3.788894012570381
395,okchympy,648000.0,1.5000000000000002,2931148.924786915,290528.83155415795,541481.928010339,450973.7602469904,930361.4832335038,878212.7738315228,1.941150575876236,0.0013552755117416382,1.517476812005043,3.4599826633930206
396,okneydy,432000.0,0.9999999999999999,4795606.531688563,131773.40840609485,248530.43465903282,206929.53959527437,282305.22479939426,246846.5586596167,1.0939525663852692,0.000767245888710022,0.6225476562976837,1.717267468571663
397,oknscocy,691200.0,1.6000000000000003,4761478.4440311445,280042.68647969415,533261.2656163491,447997.8519471482,800415.4765508841,746459.758304553,2.0328119695186615,0.001434415578842163,1.44963937997818,3.4838857650756836
398,okquakar,518400.0,1.2,2048146.1864642645,225561.49623726765,418639.09106560773,349323.23434728495,668029.0817087127,622677.1531823763,1.53071728348732,0.001073494553565979,1.1585564464330673,2.6903472244739532
399,oksbosfl,216000.0,0.5,6384141.437600947,131868.44705202742,227253.76384829677,184547.56877981743,504883.5168854053,485242.9708971933,0.6054016351699829,0.00046353042125701904,0.6898624002933502,1.2957275658845901
400,oktulsy,475200.0,1.0999999999999999,5048256.57684096,184343.10915203244,327140.5552600997,266324.8121592992,554553.9353548092,515978.3592123588,1.4329332560300827,0.0009229779243469238,0.8139332979917526,2.2477895319461823
401,okvats,259200.0,0.6,2876968.754002773,87122.6552953694,171475.48967002874,145275.9888305244,291260.3208352339,271459.77072218055,0.6753233522176743,0.0004843026399612427,0.47095488011837006,1.1467625349760056
402,oljnek,432000.0,0.9999999999999999,2745655.8341342835,200203.64090124282,441103.27979787084,389029.14320885355,938280.6938213268,913946.3628076124,1.2209982722997665,0.0009411424398422241,1.4854514002799988,2.7073908150196075
403,omcuky,604800.0,1.4000000000000001,2891051.6920178174,268199.62931565044,510731.6663647684,429828.50095504103,904426.8735392343,850266.7960558743,1.834475114941597,0.001251325011253357,1.460507094860077,3.2962335348129272
404,omdrid,259200.0,0.6,7358238.11446762,103174.88182527009,213445.84103826745,184205.4916996034,369357.401526229,350982.81571521604,0.7449082583189011,0.0005462020635604858,0.6292005330324173,1.3746549934148788
405,omluaj,604800.0,1.4000000000000001,2282405.300471669,291893.1588442459,610609.2511952211,531891.6588483205,1636226.3770496042,1584493.9451258462,1.8930930197238922,0.0013175904750823975,2.0953692942857742,3.989779904484749
406,omwyek,345600.0,0.7999999999999999,5003384.056341181,141460.40828679808,303321.0848608506,265727.70631540363,794147.8994212897,771834.9899600921,1.0299669355154037,0.0007258504629135132,0.9453987628221512,1.9760915488004684
