,name,total length of time,total eps,func L2,approx err,priv err,priv loss,smooth err,smooth loss,approx time,priv time,smooth time,total runtime
220,ewedkl,302400.0,0.007,3028369.388616757,566953.3911588131,1643725.2775719494,1536869.3448324446,1424766.2713835805,1304132.0383654304,0.24457336962223053,0.0002117455005645752,0.009794831275939941,0.25457994639873505
221,ewufri,432000.0,0.010000000000000002,2747891.211292934,1103236.8837682193,2784489.778902439,2551699.749894865,2527046.19848869,2271783.409898961,0.3889895975589752,0.0003025531768798828,0.01611839234828949,0.4054105430841446
222,ewvnil,518400.0,0.012000000000000004,1786609.6303845465,1226027.4071789403,3303781.585694904,3052391.16704257,2957562.4771507634,2684240.189683188,0.39524850249290466,0.0003633052110671997,0.01924900710582733,0.4148608148097992
223,exskafvo,691200.0,0.016000000000000007,4776934.879293494,2581828.6138029117,4861219.758817456,4096225.1568798297,5467963.900637858,4758561.859632624,0.5719085037708282,0.0004844367504119873,0.025782406330108643,0.5981753468513489
224,eybmij,604800.0,0.014000000000000005,5018009.2803357225,1799714.0285969116,4035564.4437215077,3598448.8095442117,3781375.2324209763,3320520.70233576,0.5351168662309647,0.00042738020420074463,0.022549450397491455,0.5580936968326569
225,eybyay,648000.0,0.015000000000000006,3398238.738692346,2148332.0199183472,4344071.900113325,3746557.973752062,4612186.853905607,4049372.0659745145,0.5675186365842819,0.0004553794860839844,0.02386583387851715,0.5918398499488831
226,eydadgio,86400.0,0.002,5891024.18684731,238672.63100552929,564892.0335435006,511889.45690029964,528754.3708345252,471716.44307712244,0.07812608778476715,6.133317947387695e-05,0.0032436400651931763,0.0814310610294342
227,eytups,302400.0,0.007,4235238.732146952,867413.194398863,1992999.077877808,1786936.3977849607,1979954.9079160746,1774404.4964355335,0.23361103236675262,0.00021313130855560303,0.011269494891166687,0.24509365856647491
228,iackaw,518400.0,0.012000000000000004,2019438.48866157,1190096.68465383,3265824.2545021377,3027232.7752446025,2822888.0722630806,2552314.1890382497,0.4291776716709137,0.00036437809467315674,0.019214272499084473,0.4487563222646713
229,iafbagci,475200.0,0.011000000000000003,2560178.7715300396,1287936.3020080219,3080969.352087882,2765504.5307231336,3206981.841543987,2931106.4446815443,0.4040922224521637,0.0003335326910018921,0.01736980676651001,0.4217955619096756
230,iafstnue,475200.0,0.011000000000000003,2503300.5057431986,1232306.5178111366,3086453.2707627,2823377.1735518826,2832769.9170013024,2547524.180633054,0.38672181963920593,0.00033155083656311035,0.017737507820129395,0.40479087829589844
231,iaggrijo,259200.0,0.006,5427804.583871183,1004739.6990869257,1845663.5655609556,1542602.8291384531,2062713.5756314907,1798245.1417422658,0.2046651840209961,0.0001843869686126709,0.009698152542114258,0.21454772353172302
232,iagods,129600.0,0.003,1831344.0644555844,338693.70711391384,845797.4736052593,771038.8441959356,753607.2114692505,670697.2248969283,0.11296199262142181,9.231269359588623e-05,0.004848957061767578,0.11790326237678528
233,iahorou,86400.0,0.002,4661315.9427886885,321712.88908695447,598631.8096782921,503764.1542979891,630374.0122895355,540222.2596333034,0.07557472586631775,6.003677845001221e-05,0.0032308101654052734,0.07886557281017303
234,iapberci,432000.0,0.010000000000000002,1504638.4808536877,1173913.477708207,2828638.518373487,2563801.2739969613,2569553.0572850863,2280487.606337472,0.37948839366436005,0.00030234456062316895,0.016100406646728516,0.39589114487171173
235,iatojbo,388800.0,0.009000000000000001,4485992.509247582,962728.1696131204,2476174.782000512,2265041.94091241,2200127.0609858036,1970915.57637606,0.3088763505220413,0.0002732276916503906,0.014381110668182373,0.3235306888818741
236,iawxben,777600.0,0.01800000000000001,10251163.975243041,2919795.5964315655,5481398.75770543,4623789.233507504,5677932.93668599,4862466.58612432,0.6793178170919418,0.0005467981100082397,0.029056847095489502,0.7089214622974396
237,ibflsruc,518400.0,0.012000000000000004,5034838.620968899,1231877.9398856135,3305842.2207602602,3057813.9944103346,2864755.679081993,2580581.24228354,0.42441725730895996,0.0003672987222671509,0.01929067075252533,0.44407522678375244
238,ibgryk,388800.0,0.009000000000000001,2067303.4963475973,1018604.2460120914,2490943.2297708523,2249566.5283784685,2252023.538019256,2000213.3190213945,0.33065682649612427,0.00027179718017578125,0.01422707736492157,0.3451557010412216
239,iblool,43200.0,0.001,1669032.7635343845,74121.32536337405,265146.81858379394,254559.70304203348,218814.38054653024,205846.29866392704,0.030688628554344177,3.0025839805603027e-05,0.001605495810508728,0.03232415020465851
